PO_LINE_ID,PO_ID,PART_ID,QUANTITY,UNIT_PRICE,PROMISE_DATE
34859,11620,23244,562.00,68.95,2023-06-11
34860,11620,28400,857.00,276.03,2026-04-27
34861,11621,15629,34.00,149.30,2026-06-21
34862,11621,2685,260.00,251.29,2026-04-21
34863,11621,25012,892.00,492.03,2025-04-02
34864,11622,10331,984.00,250.10,2026-01-11
34865,11622,24704,901.00,320.25,2024-04-27
34866,11622,24668,838.00,345.20,2024-02-08
34867,11623,9508,13.00,26.80,2025-09-16
34868,11623,25042,136.00,211.23,2024-09-21
34869,11623,16051,539.00,84.54,2023-09-15
34870,11624,5081,927.00,377.49,2024-04-18
34871,11624,5342,107.00,65.80,2025-05-10
34872,11624,5767,334.00,354.30,2024-11-29
34873,11625,2642,969.00,444.48,2026-07-05
34874,11625,25861,763.00,444.22,2026-03-31
34875,11625,11626,405.00,401.60,2026-10-30
34876,11626,9096,98.00,89.81,2023-10-13
34877,11626,15224,238.00,115.79,2026-02-07
34878,11626,98,91.00,180.95,2023-12-10
34879,11627,19825,50.00,152.75,2026-06-11
34880,11627,3787,135.00,151.22,2026-11-04
34881,11627,28270,633.00,208.31,2026-05-04
34882,11628,4822,251.00,65.30,2023-05-31
34883,11628,24950,723.00,262.76,2025-02-18
34884,11628,7965,867.00,131.95,2024-07-06
34885,11629,20568,767.00,135.35,2023-09-09
34886,11629,4961,306.00,216.67,2025-12-28
34887,11629,27981,357.00,36.71,2026-03-27
34888,11630,604,730.00,44.76,2025-11-02
34889,11630,9311,326.00,438.73,2024-07-03
34890,11630,20816,319.00,471.25,2025-06-05
34891,11631,22135,629.00,159.73,2024-01-27
34892,11631,1832,609.00,152.13,2025-08-26
34893,11631,19417,462.00,242.47,2025-10-08
34894,11632,1806,875.00,136.40,2023-06-18
34895,11632,17441,107.00,42.82,2026-06-29
34896,11632,29964,240.00,111.54,2024-01-04
34897,11633,16962,128.00,108.18,2026-08-22
34898,11633,22415,466.00,498.31,2024-05-06
34899,11633,14488,970.00,272.68,2025-02-22
34900,11634,25537,342.00,122.34,2025-09-04
34901,11634,25888,766.00,257.28,2025-12-31
34902,11634,26706,102.00,134.94,2024-03-08
34903,11635,7915,334.00,3.41,2024-10-02
34904,11635,978,626.00,242.31,2026-01-20
34905,11635,18611,865.00,162.80,2024-06-12
34906,11636,6998,863.00,451.69,2025-07-14
34907,11636,20722,19.00,199.17,2023-12-31
34908,11636,4900,875.00,34.81,2024-07-25
34909,11637,7452,311.00,73.75,2024-02-03
34910,11637,1292,947.00,207.45,2026-05-22
34911,11637,26312,603.00,431.86,2023-04-03
34912,11638,8462,155.00,494.00,2025-08-03
34913,11638,15708,247.00,248.63,2026-01-09
34914,11638,19761,507.00,478.33,2025-05-31
34915,11639,15568,459.00,407.53,2025-01-21
34916,11639,1232,213.00,233.56,2026-07-26
34917,11639,346,349.00,499.45,2026-09-19
34918,11640,14303,915.00,402.28,2024-09-26
34919,11640,2213,132.00,308.52,2024-10-03
34920,11640,18947,987.00,332.38,2025-03-22
34921,11641,21572,242.00,66.89,2026-10-03
34922,11641,28047,706.00,31.15,2023-12-15
34923,11641,4720,928.00,92.54,2023-04-08
34924,11642,148,59.00,20.12,2024-05-06
34925,11642,17918,880.00,176.98,2024-03-28
34926,11642,21138,80.00,155.58,2023-06-01
34927,11643,12977,507.00,256.33,2025-02-11
34928,11643,16696,865.00,46.41,2024-12-01
34929,11643,28678,905.00,167.03,2025-07-25
34930,11644,18077,600.00,117.51,2023-02-26
34931,11644,2931,474.00,494.27,2025-08-20
34932,11644,4476,669.00,452.28,2024-04-16
34933,11645,13968,552.00,95.95,2026-02-22
34934,11645,10206,188.00,442.23,2023-10-10
34935,11645,23993,792.00,352.64,2024-12-09
34936,11646,11562,567.00,215.59,2024-06-30
34937,11646,18188,462.00,456.62,2024-10-25
34938,11646,26611,95.00,101.34,2025-05-10
34939,11647,25621,63.00,407.50,2026-02-21
34940,11647,2305,385.00,120.37,2026-09-03
34941,11647,4497,848.00,8.59,2025-11-01
34942,11648,27389,427.00,402.45,2023-10-09
34943,11648,7539,271.00,36.96,2026-02-19
34944,11648,24371,360.00,122.70,2025-03-19
34945,11649,4306,546.00,271.59,2024-10-27
34946,11649,29190,776.00,386.87,2026-07-25
34947,11649,17472,685.00,327.11,2023-09-09
34948,11650,19627,194.00,383.56,2026-07-29
34949,11650,1132,590.00,135.72,2023-06-24
34950,11650,6555,162.00,415.29,2025-01-02
34951,11651,3139,37.00,498.12,2023-08-17
34952,11651,3614,17.00,351.63,2024-07-18
34953,11651,7105,937.00,44.28,2025-04-09
34954,11652,20494,446.00,262.12,2025-02-19
34955,11652,20153,682.00,347.23,2024-08-17
34956,11652,95,474.00,5.20,2026-09-09
34957,11653,1934,505.00,470.49,2026-05-20
34958,11653,14047,393.00,19.19,2026-11-04
34959,11653,24922,32.00,497.38,2023-09-29
34960,11654,344,456.00,24.55,2023-09-02
34961,11654,5344,463.00,296.41,2024-08-28
34962,11654,8817,556.00,441.86,2025-04-24
34963,11655,14588,514.00,468.31,2023-02-22
34964,11655,18535,369.00,11.83,2024-05-28
34965,11655,20229,412.00,118.26,2024-11-13
34966,11656,271,663.00,124.33,2024-06-08
34967,11656,23657,84.00,212.44,2025-05-28
34968,11656,22138,925.00,338.31,2023-07-09
34969,11657,22048,116.00,420.69,2025-07-03
34970,11657,19762,431.00,416.32,2024-03-14
34971,11657,9215,548.00,487.13,2026-04-03
34972,11658,25609,423.00,217.92,2024-03-13
34973,11658,1850,718.00,289.97,2023-09-02
34974,11658,15960,433.00,183.60,2025-03-11
34975,11659,208,18.00,236.95,2024-05-20
34976,11659,23768,691.00,312.58,2024-02-28
34977,11659,24876,558.00,90.44,2025-06-19
34978,11660,1488,38.00,218.32,2024-06-03
34979,11660,16509,705.00,338.59,2024-02-21
34980,11660,8356,238.00,173.86,2026-02-08
34981,11661,2869,222.00,53.94,2025-11-02
34982,11661,3259,443.00,474.51,2026-02-06
34983,11661,688,447.00,403.81,2023-09-21
34984,11662,24782,134.00,95.24,2023-07-18
34985,11662,14298,977.00,227.28,2026-06-28
34986,11662,14554,247.00,302.98,2024-07-29
34987,11663,1102,639.00,328.70,2023-08-26
34988,11663,8079,553.00,281.10,2025-04-21
34989,11663,20996,932.00,200.75,2024-02-25
34990,11664,13145,707.00,40.15,2024-02-09
34991,11664,1522,146.00,351.87,2025-10-06
34992,11664,26538,72.00,375.42,2025-02-11
34993,11665,7052,874.00,13.65,2025-04-27
34994,11665,28154,574.00,426.75,2023-03-30
34995,11665,968,203.00,336.20,2023-07-22
34996,11666,10184,947.00,43.62,2025-06-06
34997,11666,12068,17.00,200.48,2025-01-31
34998,11666,6659,566.00,186.97,2023-04-04
34999,11667,19325,719.00,432.21,2023-09-13
35000,11667,19355,443.00,392.14,2024-04-29
35001,11667,20151,759.00,216.45,2026-02-25
35002,11668,9627,358.00,85.82,2025-03-13
35003,11668,1598,303.00,401.44,2025-07-07
35004,11668,8018,867.00,272.08,2025-09-07
35005,11669,1048,179.00,45.14,2024-04-21
35006,11669,19261,401.00,251.32,2024-05-05
35007,11669,16093,410.00,47.54,2023-07-01
35008,11670,9713,868.00,187.72,2025-04-22
35009,11670,3583,723.00,64.21,2026-07-26
35010,11670,14247,424.00,1.53,2023-07-17
35011,11671,18911,11.00,51.17,2026-08-24
35012,11671,21922,750.00,165.58,2023-10-26
35013,11671,19609,635.00,419.13,2025-06-10
35014,11672,21026,553.00,341.08,2026-04-16
35015,11672,2215,229.00,110.80,2025-11-20
35016,11672,25828,204.00,407.02,2025-01-07
35017,11673,15122,610.00,385.28,2024-06-23
35018,11673,674,794.00,161.29,2024-01-20
35019,11673,8856,319.00,69.96,2024-12-13
35020,11674,58,946.00,31.09,2025-07-12
35021,11674,4935,281.00,84.96,2025-11-01
35022,11674,9283,449.00,315.07,2023-10-10
35023,11675,19146,620.00,239.15,2026-10-04
35024,11675,3448,725.00,374.20,2026-10-16
35025,11675,15504,713.00,128.85,2026-08-13
35026,11676,28704,155.00,233.06,2026-06-30
35027,11676,1241,417.00,255.72,2026-02-19
35028,11676,10159,983.00,224.25,2023-08-23
35029,11677,17607,406.00,328.53,2026-11-15
35030,11677,14096,934.00,273.40,2024-12-18
35031,11677,4194,542.00,277.75,2026-06-24
35032,11678,20382,898.00,288.13,2025-06-09
35033,11678,3023,618.00,22.49,2025-08-09
35034,11678,13933,831.00,153.71,2026-05-02
35035,11679,27909,744.00,88.48,2026-01-29
35036,11679,4047,94.00,425.16,2026-03-05
35037,11679,11001,177.00,200.42,2026-07-13
35038,11680,18660,833.00,95.23,2023-07-09
35039,11680,28860,566.00,401.38,2024-08-27
35040,11680,26785,135.00,429.66,2023-03-23
35041,11681,1645,625.00,207.05,2023-11-26
35042,11681,27627,850.00,58.96,2024-11-01
35043,11681,1769,482.00,39.38,2024-09-13
35044,11682,7925,92.00,262.57,2025-05-05
35045,11682,17287,170.00,189.27,2025-08-16
35046,11682,27819,786.00,395.12,2025-12-09
35047,11683,12317,44.00,166.30,2023-08-23
35048,11683,16359,152.00,244.03,2023-06-07
35049,11683,18789,44.00,13.80,2025-02-23
35050,11684,1264,826.00,166.31,2024-10-25
35051,11684,17760,498.00,75.90,2026-08-20
35052,11684,19837,999.00,127.76,2023-07-06
35053,11685,11292,599.00,377.42,2024-06-28
35054,11685,15885,226.00,312.53,2024-12-02
35055,11685,29428,757.00,488.55,2026-05-01
35056,11686,27891,699.00,200.43,2026-04-13
35057,11686,25628,761.00,63.55,2025-05-14
35058,11686,3977,189.00,220.52,2025-12-05
35059,11687,174,566.00,416.57,2025-10-25
35060,11687,9821,269.00,130.95,2026-06-06
35061,11687,16316,24.00,493.43,2023-12-22
35062,11688,16123,479.00,85.08,2024-06-23
35063,11688,4688,748.00,434.00,2024-02-07
35064,11688,12544,631.00,379.15,2023-02-12
35065,11689,16986,616.00,460.14,2024-10-04
35066,11689,9337,319.00,60.75,2026-07-29
35067,11689,4886,535.00,348.51,2026-04-05
35068,11690,22838,538.00,140.74,2023-04-19
35069,11690,14756,814.00,168.82,2024-11-28
35070,11690,3188,45.00,388.47,2023-06-20
35071,11691,16442,749.00,239.29,2025-08-25
35072,11691,29129,219.00,308.33,2024-01-19
35073,11691,20865,567.00,55.01,2026-03-30
35074,11692,27266,47.00,175.37,2026-02-20
35075,11692,6355,442.00,203.22,2025-05-09
35076,11692,9147,436.00,337.60,2024-02-04
35077,11693,24583,433.00,489.53,2024-10-31
35078,11693,22760,521.00,45.15,2025-08-01
35079,11693,17850,717.00,101.03,2025-02-15
35080,11694,27474,185.00,101.22,2024-08-12
35081,11694,8425,604.00,30.58,2025-09-18
35082,11694,24876,729.00,348.77,2026-08-31
35083,11695,468,831.00,160.57,2026-06-22
35084,11695,15994,770.00,383.26,2025-09-03
35085,11695,29734,552.00,348.47,2024-03-17
35086,11696,24901,466.00,411.00,2024-03-27
35087,11696,28816,640.00,40.95,2025-11-02
35088,11696,28452,360.00,148.56,2024-11-15
35089,11697,15023,902.00,25.02,2025-12-06
35090,11697,4468,965.00,459.36,2025-05-17
35091,11697,19427,99.00,460.18,2026-10-04
35092,11698,16353,307.00,106.55,2025-01-17
35093,11698,15773,696.00,214.15,2024-12-01
35094,11698,19374,730.00,455.78,2026-08-07
35095,11699,12643,312.00,374.24,2025-05-25
35096,11699,18435,700.00,370.69,2023-09-28
35097,11699,21544,797.00,40.40,2025-08-30
35098,11700,27792,583.00,37.76,2025-05-16
35099,11700,23681,890.00,144.19,2024-02-09
35100,11700,25796,628.00,444.80,2024-01-08
35101,11701,19797,575.00,131.58,2024-05-18
35102,11701,4410,803.00,312.80,2023-10-27
35103,11701,3832,836.00,491.67,2023-05-24
35104,11702,28746,751.00,290.02,2025-07-28
35105,11702,4000,627.00,345.51,2023-10-03
35106,11702,8859,70.00,272.24,2026-09-13
35107,11703,3197,109.00,351.49,2024-10-25
35108,11703,11224,551.00,32.01,2024-04-05
35109,11703,12890,613.00,490.21,2024-06-14
35110,11704,25609,23.00,285.32,2025-09-27
35111,11704,20686,25.00,483.26,2026-02-24
35112,11704,1146,429.00,58.64,2025-04-10
35113,11705,4499,38.00,25.94,2023-12-28
35114,11705,14253,369.00,189.89,2025-11-04
35115,11705,14092,428.00,374.01,2023-11-04
35116,11706,15554,979.00,261.42,2025-05-12
35117,11706,3910,314.00,287.39,2025-02-22
35118,11706,27383,738.00,146.58,2023-12-20
35119,11707,10504,162.00,52.47,2023-12-16
35120,11707,28317,864.00,63.53,2024-05-16
35121,11707,7642,293.00,316.60,2023-09-14
35122,11708,11242,831.00,299.56,2026-01-31
35123,11708,28307,372.00,233.73,2026-02-22
35124,11708,29517,413.00,467.03,2024-08-11
35125,11709,20873,705.00,31.53,2023-05-02
35126,11709,10402,161.00,299.77,2026-01-22
35127,11709,9183,605.00,325.23,2023-08-25
35128,11710,412,271.00,34.20,2025-07-19
35129,11710,1162,965.00,221.44,2023-03-22
35130,11710,20148,213.00,222.70,2025-09-16
35131,11711,11457,337.00,454.85,2023-06-21
35132,11711,4059,524.00,20.19,2025-04-04
35133,11711,7695,930.00,164.52,2024-02-04
35134,11712,10701,975.00,46.32,2023-07-20
35135,11712,4421,149.00,75.59,2024-05-05
35136,11712,21538,948.00,149.03,2025-01-31
35137,11713,8667,791.00,500.41,2025-05-12
35138,11713,12219,797.00,482.44,2023-06-29
35139,11713,25115,334.00,372.43,2024-10-12
35140,11714,21792,830.00,402.53,2026-07-21
35141,11714,7602,897.00,109.98,2023-05-27
35142,11714,19978,256.00,155.58,2026-03-04
35143,11715,11225,906.00,396.75,2026-05-30
35144,11715,1962,324.00,278.21,2024-09-16
35145,11715,2975,948.00,90.92,2025-02-08
35146,11716,740,217.00,494.21,2023-05-02
35147,11716,750,51.00,22.40,2024-06-16
35148,11716,7866,918.00,143.53,2025-08-11
35149,11717,10388,838.00,452.45,2024-10-12
35150,11717,15500,912.00,170.93,2023-02-10
35151,11717,928,45.00,246.07,2025-07-03
35152,11718,2445,797.00,225.98,2025-08-03
35153,11718,4797,658.00,180.98,2026-10-12
35154,11718,23380,315.00,372.29,2023-07-16
35155,11719,13971,295.00,474.78,2025-09-07
35156,11719,3151,797.00,12.72,2026-08-30
35157,11719,14906,391.00,210.70,2023-08-03
35158,11720,7401,399.00,157.56,2024-11-12
35159,11720,21007,912.00,463.92,2025-06-29
35160,11720,10751,222.00,89.67,2024-10-14
35161,11721,25465,496.00,106.16,2024-10-12
35162,11721,10673,362.00,449.55,2024-11-29
35163,11721,14129,479.00,143.78,2024-01-08
35164,11722,10621,500.00,222.08,2023-03-30
35165,11722,8845,684.00,259.25,2024-02-18
35166,11722,5992,103.00,25.23,2024-06-11
35167,11723,23655,552.00,53.08,2025-12-12
35168,11723,20225,809.00,206.69,2024-06-21
35169,11723,19135,215.00,445.06,2023-06-07
35170,11724,15097,399.00,199.77,2026-04-24
35171,11724,6458,806.00,459.25,2025-06-21
35172,11724,13083,690.00,407.30,2024-02-25
35173,11725,4380,424.00,110.01,2026-01-18
35174,11725,27288,253.00,312.09,2025-08-14
35175,11725,15873,501.00,371.92,2026-09-11
35176,11726,7969,528.00,464.01,2024-05-06
35177,11726,9481,194.00,227.96,2025-04-06
35178,11726,17031,909.00,335.59,2025-09-21
35179,11727,19877,231.00,490.33,2024-02-01
35180,11727,18720,282.00,367.19,2025-06-07
35181,11727,20681,246.00,127.87,2024-12-05
35182,11728,2255,713.00,370.35,2025-01-16
35183,11728,28307,520.00,252.09,2025-05-13
35184,11728,20873,495.00,274.26,2025-07-09
35185,11729,26691,10.00,291.94,2023-10-12
35186,11729,8162,940.00,69.34,2025-01-01
35187,11729,27158,228.00,142.78,2025-07-31
35188,11730,6711,47.00,337.58,2024-10-09
35189,11730,4866,777.00,363.23,2023-08-09
35190,11730,16461,128.00,400.04,2023-04-29
35191,11731,15328,270.00,360.85,2026-09-18
35192,11731,800,690.00,179.15,2024-05-14
35193,11731,14104,429.00,93.30,2024-01-07
35194,11732,23518,51.00,423.95,2026-10-06
35195,11732,5772,39.00,159.98,2025-02-15
35196,11732,20451,275.00,80.31,2025-08-07
35197,11733,21854,92.00,110.36,2026-09-03
35198,11733,10982,439.00,473.61,2026-08-11
35199,11733,479,912.00,321.22,2026-11-12
35200,11734,8890,48.00,169.49,2025-07-12
35201,11734,901,732.00,142.25,2025-01-07
35202,11734,13045,821.00,263.28,2025-12-20
35203,11735,29289,408.00,112.98,2024-04-14
35204,11735,27276,493.00,208.16,2026-06-18
35205,11735,9505,116.00,455.01,2024-06-01
35206,11736,8274,182.00,110.16,2026-10-13
35207,11736,9341,193.00,314.07,2025-03-20
35208,11736,8618,266.00,133.52,2026-09-06
35209,11737,1383,850.00,317.97,2024-01-08
35210,11737,17571,54.00,121.02,2025-11-20
35211,11737,29364,489.00,363.09,2023-10-15
35212,11738,17320,236.00,401.90,2026-09-28
35213,11738,25093,190.00,439.62,2026-01-28
35214,11738,21690,637.00,429.99,2025-03-13
35215,11739,17811,14.00,325.46,2026-08-01
35216,11739,17012,165.00,163.82,2025-05-27
35217,11739,3413,620.00,250.27,2024-11-10
35218,11740,21863,675.00,386.55,2023-04-11
35219,11740,10494,729.00,373.71,2025-05-03
35220,11740,1130,299.00,261.31,2025-07-30
35221,11741,11019,927.00,393.81,2026-07-08
35222,11741,27364,65.00,236.49,2026-01-20
35223,11741,20465,596.00,268.78,2023-08-19
35224,11742,18322,12.00,334.18,2025-06-11
35225,11742,25025,62.00,429.10,2023-06-28
35226,11742,24350,423.00,169.58,2023-03-26
35227,11743,14810,675.00,0.81,2025-04-19
35228,11743,13855,424.00,160.94,2025-05-14
35229,11743,29324,255.00,232.87,2024-12-08
35230,11744,1570,99.00,276.40,2026-06-14
35231,11744,19203,64.00,159.32,2025-06-29
35232,11744,11681,347.00,297.88,2025-02-15
35233,11745,20319,803.00,364.96,2026-09-08
35234,11745,24917,764.00,237.82,2023-04-14
35235,11745,20941,524.00,88.62,2023-09-24
35236,11746,9679,884.00,441.02,2023-03-22
35237,11746,2808,573.00,127.33,2025-05-04
35238,11746,25035,373.00,189.93,2023-03-18
35239,11747,2615,707.00,74.24,2024-09-09
35240,11747,28150,822.00,1.08,2026-02-05
35241,11747,20134,560.00,481.46,2026-03-02
35242,11748,12712,278.00,364.44,2023-05-04
35243,11748,29129,595.00,157.75,2024-11-04
35244,11748,25090,97.00,21.52,2024-06-14
35245,11749,9138,505.00,385.37,2026-07-14
35246,11749,22498,150.00,363.28,2023-04-17
35247,11749,11821,316.00,247.39,2024-11-08
35248,11750,29024,684.00,460.91,2025-08-14
35249,11750,14952,389.00,46.41,2024-08-21
35250,11750,11389,364.00,237.17,2025-08-26
35251,11751,5395,903.00,449.12,2025-01-08
35252,11751,7751,909.00,198.47,2026-05-12
35253,11751,22613,648.00,348.39,2025-06-02
35254,11752,17377,535.00,384.46,2026-06-25
35255,11752,22221,271.00,180.41,2023-11-03
35256,11752,9269,135.00,491.67,2024-05-11
35257,11753,14465,267.00,189.65,2023-04-12
35258,11753,25521,596.00,198.22,2026-11-04
35259,11753,3801,69.00,8.89,2024-02-28
35260,11754,28085,357.00,349.92,2025-02-03
35261,11754,29545,524.00,295.61,2024-11-12
35262,11754,4650,765.00,71.40,2024-12-24
35263,11755,17680,800.00,29.49,2024-06-15
35264,11755,26694,903.00,402.97,2026-09-21
35265,11755,9951,948.00,390.41,2023-02-21
35266,11756,28074,652.00,294.94,2025-02-24
35267,11756,13141,884.00,204.22,2023-07-05
35268,11756,24406,605.00,183.73,2024-04-09
35269,11757,9541,406.00,466.55,2023-06-04
35270,11757,76,293.00,452.90,2024-04-20
35271,11757,6537,744.00,28.12,2025-09-27
35272,11758,1885,175.00,7.25,2023-06-06
35273,11758,19118,788.00,245.21,2023-07-10
35274,11758,26555,890.00,99.24,2024-02-29
35275,11759,21135,569.00,207.30,2025-08-26
35276,11759,28496,16.00,134.14,2024-04-11
35277,11759,13819,734.00,391.85,2025-05-10
35278,11760,12304,993.00,40.27,2026-09-28
35279,11760,7035,118.00,19.54,2024-10-26
35280,11760,8073,36.00,65.79,2025-08-17
35281,11761,17106,957.00,428.11,2025-03-02
35282,11761,22920,633.00,479.69,2025-02-19
35283,11761,6355,981.00,41.60,2024-10-13
35284,11762,25833,517.00,233.83,2025-11-02
35285,11762,29429,209.00,202.10,2025-01-09
35286,11762,10129,563.00,346.07,2025-09-24
35287,11763,6762,895.00,257.15,2024-09-04
35288,11763,14038,394.00,61.70,2026-02-12
35289,11763,9760,394.00,477.65,2026-06-18
35290,11764,4362,382.00,172.33,2023-02-19
35291,11764,24782,616.00,400.86,2024-08-23
35292,11764,27336,240.00,349.92,2026-06-26
35293,11765,7508,441.00,301.31,2024-02-12
35294,11765,19200,311.00,85.55,2024-08-10
35295,11765,18314,65.00,324.30,2026-10-25
35296,11766,12258,512.00,128.57,2026-06-24
35297,11766,3236,708.00,84.19,2024-01-23
35298,11766,28643,485.00,173.59,2026-03-20
35299,11767,4894,683.00,242.68,2026-03-25
35300,11767,16694,487.00,396.31,2025-10-31
35301,11767,18965,413.00,192.15,2025-09-04
35302,11768,1771,296.00,435.60,2024-06-19
35303,11768,29000,684.00,467.29,2023-03-23
35304,11768,1086,87.00,251.30,2024-03-10
35305,11769,5461,692.00,136.52,2025-01-31
35306,11769,7157,246.00,181.05,2024-01-27
35307,11769,16147,874.00,111.21,2023-07-12
35308,11770,28273,564.00,416.79,2026-10-06
35309,11770,8150,88.00,312.16,2024-12-13
35310,11770,14275,856.00,320.71,2026-06-10
35311,11771,7970,618.00,447.18,2023-04-23
35312,11771,9001,169.00,456.48,2026-09-10
35313,11771,14291,371.00,414.07,2026-07-04
35314,11772,17442,622.00,216.27,2025-12-26
35315,11772,4380,832.00,98.45,2023-10-24
35316,11772,384,987.00,498.01,2023-10-24
35317,11773,22411,501.00,33.83,2026-05-23
35318,11773,20458,581.00,93.59,2023-05-11
35319,11773,12468,429.00,3.40,2026-08-03
35320,11774,4509,260.00,215.36,2024-03-26
35321,11774,26268,591.00,24.19,2024-09-30
35322,11774,10845,72.00,299.40,2026-01-22
35323,11775,7613,260.00,265.83,2023-12-02
35324,11775,29652,62.00,471.20,2025-11-21
35325,11775,7101,284.00,103.57,2023-07-03
35326,11776,23184,697.00,436.29,2024-10-20
35327,11776,12641,911.00,263.10,2024-12-04
35328,11776,14961,852.00,42.18,2023-08-27
35329,11777,25926,474.00,111.12,2023-09-03
35330,11777,16275,297.00,441.06,2025-07-06
35331,11777,18020,671.00,331.49,2023-02-27
35332,11778,16461,923.00,265.13,2023-07-20
35333,11778,13489,57.00,79.11,2023-12-21
35334,11778,17298,529.00,202.35,2024-05-16
35335,11779,1916,148.00,188.94,2026-02-03
35336,11779,25360,499.00,118.08,2025-06-16
35337,11779,21352,948.00,354.67,2023-10-22
35338,11780,25211,94.00,258.44,2026-10-17
35339,11780,10432,260.00,437.23,2023-06-07
35340,11780,4191,533.00,408.61,2024-11-23
35341,11781,20940,984.00,227.53,2026-01-12
