SHIPMENT_LINE_ID,SHIPMENT_ID,ORDER_LINE_ID,PO_LINE_ID,QUANTITY
27381,9381,6268,,263.00
27382,9382,,33884,192.00
27383,9383,17582,,29.00
27384,9384,,44242,339.00
27385,9385,27104,,489.00
27386,9386,,35418,273.00
27387,9387,34806,,390.00
27388,9388,,40121,69.00
27389,9389,1916,,48.00
27390,9390,,50474,135.00
27391,9391,22133,,222.00
27392,9392,,20114,464.00
27393,9393,19309,,355.00
27394,9394,,3867,454.00
27395,9395,28842,,335.00
27396,9396,,10130,375.00
27397,9397,4588,,126.00
27398,9398,,13903,134.00
27399,9399,18350,,216.00
27400,9400,,42612,429.00
27401,9401,1871,,383.00
27402,9402,,16466,362.00
27403,9403,24761,,428.00
27404,9404,,40130,378.00
27405,9405,25514,,441.00
27406,9406,,5770,249.00
27407,9407,37875,,425.00
27408,9408,,14096,129.00
27409,9409,31229,,443.00
27410,9410,,43903,227.00
27411,9411,429,,411.00
27412,9412,,28861,418.00
27413,9413,24256,,317.00
27414,9414,,51735,84.00
27415,9415,780,,475.00
27416,9416,,54103,441.00
27417,9417,30127,,308.00
27418,9418,,58464,159.00
27419,9419,22820,,387.00
27420,9420,,25979,101.00
27421,9421,28537,,259.00
27422,9422,,16961,31.00
27423,9423,31758,,87.00
27424,9424,,17258,441.00
27425,9425,22947,,130.00
27426,9426,,21557,99.00
27427,9427,2294,,83.00
27428,9428,,22246,475.00
27429,9429,27836,,309.00
27430,9430,,41139,121.00
27431,9431,10095,,89.00
27432,9432,,56942,20.00
27433,9433,497,,43.00
27434,9434,,54262,386.00
27435,9435,21530,,236.00
27436,9436,,41075,86.00
27437,9437,27224,,108.00
27438,9438,,41574,15.00
27439,9439,26210,,367.00
27440,9440,,45536,140.00
27441,9441,22396,,95.00
27442,9442,,43263,40.00
27443,9443,14371,,89.00
27444,9444,,54469,393.00
27445,9445,3877,,98.00
27446,9446,,5631,274.00
27447,9447,39712,,376.00
27448,9448,,45433,483.00
27449,9449,4082,,466.00
27450,9450,,795,141.00
27451,9451,34338,,300.00
27452,9452,,49825,177.00
27453,9453,4518,,225.00
27454,9454,,43996,70.00
27455,9455,34942,,420.00
27456,9456,,7560,472.00
27457,9457,5195,,126.00
27458,9458,,46590,432.00
27459,9459,18722,,96.00
27460,9460,,12123,20.00
27461,9461,12460,,129.00
27462,9462,,19723,271.00
27463,9463,33391,,419.00
27464,9464,,2619,368.00
27465,9465,33097,,5.00
27466,9466,,14822,372.00
27467,9467,39090,,19.00
27468,9468,,35461,432.00
27469,9469,33470,,362.00
27470,9470,,53975,285.00
27471,9471,19580,,371.00
27472,9472,,14018,394.00
27473,9473,12277,,128.00
27474,9474,,27630,59.00
27475,9475,10555,,101.00
27476,9476,,6252,125.00
27477,9477,34144,,62.00
27478,9478,,7595,491.00
27479,9479,31100,,295.00
27480,9480,,19857,326.00
27481,9481,4602,,119.00
27482,9482,,36278,38.00
27483,9483,39545,,397.00
27484,9484,,40510,243.00
27485,9485,15699,,80.00
27486,9486,,43037,356.00
27487,9487,33404,,440.00
27488,9488,,49282,343.00
27489,9489,26341,,346.00
27490,9490,,49972,325.00
27491,9491,36506,,462.00
27492,9492,,13994,320.00
27493,9493,1097,,89.00
27494,9494,,58018,356.00
27495,9495,36743,,333.00
27496,9496,,14629,298.00
27497,9497,25400,,145.00
27498,9498,,14488,395.00
27499,9499,11931,,35.00
27500,9500,,135,273.00
27501,9501,4591,,270.00
27502,9502,,28954,288.00
27503,9503,38140,,153.00
27504,9504,,32934,451.00
27505,9505,35355,,14.00
27506,9506,,17684,26.00
27507,9507,22687,,78.00
27508,9508,,36225,118.00
27509,9509,27049,,224.00
27510,9510,,57813,218.00
27511,9511,1457,,412.00
27512,9512,,46849,498.00
27513,9513,902,,415.00
27514,9514,,18483,237.00
27515,9515,24756,,457.00
27516,9516,,3906,296.00
27517,9517,29737,,159.00
27518,9518,,18550,86.00
27519,9519,7570,,471.00
27520,9520,,1553,152.00
27521,9521,19701,,259.00
27522,9522,,10850,105.00
27523,9523,36560,,253.00
27524,9524,,26341,184.00
27525,9525,38595,,188.00
27526,9526,,41294,494.00
27527,9527,19155,,329.00
27528,9528,,10350,49.00
27529,9529,1735,,389.00
27530,9530,,52773,68.00
27531,9531,11671,,134.00
27532,9532,,37237,439.00
27533,9533,15500,,369.00
27534,9534,,21757,432.00
27535,9535,33999,,363.00
27536,9536,,46426,28.00
27537,9537,19819,,144.00
27538,9538,,41786,80.00
27539,9539,22199,,211.00
27540,9540,,51817,471.00
27541,9541,31838,,87.00
27542,9542,,39975,42.00
27543,9543,9125,,57.00
27544,9544,,59984,150.00
27545,9545,35226,,89.00
27546,9546,,11157,383.00
27547,9547,39963,,427.00
27548,9548,,4070,402.00
27549,9549,20197,,462.00
27550,9550,,604,400.00
27551,9551,28627,,186.00
27552,9552,,57846,317.00
27553,9553,22056,,86.00
27554,9554,,50203,86.00
27555,9555,33210,,380.00
27556,9556,,33599,67.00
27557,9557,10743,,134.00
27558,9558,,44313,186.00
27559,9559,11982,,254.00
27560,9560,,3351,485.00
27561,9561,5111,,70.00
27562,9562,,58581,219.00
27563,9563,39911,,141.00
27564,9564,,59661,364.00
27565,9565,12081,,74.00
27566,9566,,34107,445.00
27567,9567,20550,,353.00
27568,9568,,44424,141.00
27569,9569,30065,,47.00
27570,9570,,7744,14.00
27571,9571,10006,,470.00
27572,9572,,16867,446.00
27573,9573,12657,,373.00
27574,9574,,13266,209.00
27575,9575,9126,,377.00
27576,9576,,12767,74.00
27577,9577,14480,,211.00
27578,9578,,12696,336.00
27579,9579,14745,,89.00
27580,9580,,11531,473.00
27581,9581,36952,,49.00
27582,9582,,24659,54.00
27583,9583,4137,,30.00
27584,9584,,34686,366.00
27585,9585,35914,,448.00
27586,9586,,13472,71.00
27587,9587,12663,,33.00
27588,9588,,45770,228.00
27589,9589,19688,,178.00
27590,9590,,40919,136.00
27591,9591,1251,,250.00
27592,9592,,45983,111.00
27593,9593,18507,,429.00
27594,9594,,8400,220.00
27595,9595,33234,,212.00
27596,9596,,32985,278.00
27597,9597,25793,,175.00
27598,9598,,41426,116.00
27599,9599,35875,,348.00
27600,9600,,58403,468.00
27601,9601,32540,,467.00
27602,9602,,54488,76.00
27603,9603,27682,,83.00
27604,9604,,52939,79.00
27605,9605,17586,,392.00
27606,9606,,7329,66.00
27607,9607,38308,,124.00
27608,9608,,9808,34.00
27609,9609,30966,,266.00
27610,9610,,36380,223.00
27611,9611,38704,,29.00
27612,9612,,15414,452.00
27613,9613,26849,,191.00
27614,9614,,50164,222.00
27615,9615,28423,,411.00
27616,9616,,26425,300.00
27617,9617,16054,,155.00
27618,9618,,28886,267.00
27619,9619,37815,,145.00
27620,9620,,6429,298.00
27621,9621,33285,,73.00
27622,9622,,2380,139.00
27623,9623,2129,,378.00
27624,9624,,23216,395.00
27625,9625,3640,,395.00
27626,9626,,13630,428.00
27627,9627,15479,,306.00
27628,9628,,59874,73.00
27629,9629,39116,,289.00
27630,9630,,57298,459.00
27631,9631,33591,,276.00
27632,9632,,26470,469.00
27633,9633,14579,,332.00
27634,9634,,16421,310.00
27635,9635,16744,,49.00
27636,9636,,40262,419.00
27637,9637,2831,,492.00
27638,9638,,27040,109.00
27639,9639,32272,,249.00
27640,9640,,54821,209.00
27641,9641,16280,,409.00
27642,9642,,56150,262.00
27643,9643,30584,,111.00
27644,9644,,17914,88.00
27645,9645,10946,,424.00
27646,9646,,29628,136.00
27647,9647,10042,,97.00
27648,9648,,855,178.00
27649,9649,36096,,336.00
27650,9650,,7246,386.00
27651,9651,7770,,212.00
27652,9652,,26477,439.00
27653,9653,15766,,380.00
27654,9654,,34436,240.00
27655,9655,1000,,325.00
27656,9656,,47104,112.00
27657,9657,1957,,265.00
27658,9658,,3744,166.00
27659,9659,9139,,74.00
27660,9660,,35153,186.00
27661,9661,35911,,360.00
27662,9662,,3200,283.00
27663,9663,14888,,273.00
27664,9664,,13877,342.00
27665,9665,20961,,454.00
27666,9666,,47797,412.00
27667,9667,28719,,69.00
27668,9668,,38959,429.00
27669,9669,23767,,88.00
27670,9670,,55842,198.00
27671,9671,2825,,68.00
27672,9672,,53462,189.00
27673,9673,22442,,253.00
27674,9674,,55202,307.00
27675,9675,24001,,413.00
27676,9676,,5044,446.00
27677,9677,26358,,292.00
27678,9678,,50549,171.00
27679,9679,5375,,191.00
27680,9680,,19499,224.00
27681,9681,33618,,168.00
27682,9682,,11598,359.00
27683,9683,17281,,372.00
27684,9684,,38396,264.00
27685,9685,11419,,141.00
27686,9686,,55010,439.00
27687,9687,14547,,417.00
27688,9688,,19375,259.00
27689,9689,2726,,113.00
27690,9690,,7639,159.00
27691,9691,13199,,190.00
27692,9692,,43370,406.00
27693,9693,29474,,296.00
27694,9694,,46681,480.00
27695,9695,37638,,218.00
27696,9696,,26239,8.00
27697,9697,2585,,327.00
27698,9698,,53999,489.00
27699,9699,4585,,140.00
27700,9700,,12908,467.00
27701,9701,35225,,200.00
27702,9702,,36778,329.00
27703,9703,5329,,120.00
27704,9704,,9887,301.00
27705,9705,1308,,299.00
27706,9706,,6125,228.00
27707,9707,30082,,15.00
27708,9708,,20873,258.00
27709,9709,19669,,217.00
27710,9710,,57629,419.00
27711,9711,27607,,193.00
27712,9712,,762,146.00
27713,9713,23334,,222.00
27714,9714,,16572,52.00
27715,9715,39200,,20.00
27716,9716,,34591,188.00
27717,9717,27514,,269.00
27718,9718,,26332,279.00
27719,9719,21287,,251.00
27720,9720,,19321,220.00
27721,9721,27372,,371.00
27722,9722,,27761,72.00
27723,9723,26961,,345.00
27724,9724,,175,426.00
27725,9725,27773,,151.00
27726,9726,,34216,434.00
27727,9727,1453,,219.00
27728,9728,,22694,301.00
27729,9729,19838,,122.00
27730,9730,,48193,295.00
27731,9731,8801,,99.00
27732,9732,,48553,272.00
27733,9733,9647,,9.00
27734,9734,,55955,272.00
27735,9735,507,,251.00
27736,9736,,46353,173.00
27737,9737,33988,,486.00
27738,9738,,11261,442.00
27739,9739,11153,,136.00
27740,9740,,26964,439.00
27741,9741,5999,,237.00
27742,9742,,38319,480.00
27743,9743,53,,46.00
27744,9744,,8007,43.00
27745,9745,4079,,432.00
27746,9746,,22354,286.00
27747,9747,16840,,306.00
27748,9748,,24449,5.00
27749,9749,29625,,357.00
27750,9750,,22872,59.00
27751,9751,10558,,384.00
27752,9752,,53913,171.00
27753,9753,32847,,61.00
27754,9754,,18926,229.00
27755,9755,33314,,87.00
27756,9756,,10106,198.00
27757,9757,24881,,288.00
27758,9758,,34286,117.00
27759,9759,9440,,351.00
27760,9760,,5082,255.00
27761,9761,26385,,11.00
27762,9762,,19539,5.00
27763,9763,15267,,167.00
27764,9764,,11622,256.00
27765,9765,6247,,240.00
27766,9766,,10341,183.00
27767,9767,31379,,22.00
27768,9768,,17885,402.00
27769,9769,34124,,30.00
27770,9770,,35601,352.00
27771,9771,5984,,359.00
27772,9772,,32282,299.00
27773,9773,16518,,307.00
27774,9774,,16521,51.00
27775,9775,34148,,425.00
27776,9776,,18662,472.00
27777,9777,3508,,222.00
27778,9778,,37827,38.00
27779,9779,16798,,331.00
27780,9780,,45602,37.00
27781,9781,25812,,187.00
27782,9782,,17765,66.00
27783,9783,6674,,456.00
27784,9784,,3659,124.00
27785,9785,13926,,380.00
27786,9786,,58188,314.00
27787,9787,136,,280.00
27788,9788,,21989,13.00
27789,9789,25439,,479.00
27790,9790,,57119,254.00
27791,9791,25176,,23.00
27792,9792,,57433,121.00
27793,9793,38801,,280.00
27794,9794,,57370,160.00
27795,9795,30677,,34.00
27796,9796,,31721,132.00
27797,9797,15344,,116.00
27798,9798,,32913,169.00
27799,9799,25788,,414.00
27800,9800,,5517,167.00
27801,9801,18071,,109.00
27802,9802,,18982,66.00
27803,9803,39743,,322.00
27804,9804,,5279,437.00
27805,9805,25992,,244.00
27806,9806,,44557,429.00
27807,9807,3787,,469.00
27808,9808,,3255,407.00
27809,9809,2386,,193.00
27810,9810,,33401,68.00
27811,9811,29577,,248.00
27812,9812,,269,362.00
27813,9813,9661,,19.00
27814,9814,,5540,112.00
27815,9815,33078,,488.00
27816,9816,,17372,405.00
27817,9817,23597,,60.00
27818,9818,,31821,251.00
27819,9819,2056,,492.00
27820,9820,,30471,420.00
27821,9821,35690,,289.00
27822,9822,,24138,116.00
27823,9823,13390,,177.00
27824,9824,,8410,327.00
27825,9825,28537,,460.00
27826,9826,,10124,483.00
27827,9827,39133,,279.00
27828,9828,,14283,303.00
27829,9829,29213,,238.00
27830,9830,,33114,162.00
27831,9831,30974,,348.00
27832,9832,,22592,426.00
27833,9833,329,,204.00
27834,9834,,55955,461.00
27835,9835,10907,,473.00
27836,9836,,37196,254.00
27837,9837,5485,,108.00
27838,9838,,20210,448.00
27839,9839,30352,,46.00
27840,9840,,12853,271.00
27841,9841,18570,,51.00
27842,9842,,7141,193.00
27843,9843,29878,,374.00
27844,9844,,51560,50.00
27845,9845,28565,,127.00
27846,9846,,9120,325.00
27847,9847,10252,,201.00
27848,9848,,42749,128.00
27849,9849,23035,,407.00
27850,9850,,36282,86.00
27851,9851,7184,,385.00
27852,9852,,25127,43.00
27853,9853,29925,,108.00
27854,9854,,1329,208.00
27855,9855,14410,,278.00
27856,9856,,50404,75.00
27857,9857,10859,,225.00
27858,9858,,27495,215.00
27859,9859,23704,,473.00
27860,9860,,31164,426.00
27861,9861,7166,,125.00
27862,9862,,15498,295.00
27863,9863,12694,,369.00
27864,9864,,25311,158.00
27865,9865,14785,,191.00
27866,9866,,3434,453.00
27867,9867,17148,,80.00
27868,9868,,9201,223.00
27869,9869,36719,,184.00
27870,9870,,25538,40.00
27871,9871,31841,,95.00
27872,9872,,18036,192.00
27873,9873,9583,,184.00
27874,9874,,22460,336.00
27875,9875,12020,,489.00
27876,9876,,20010,120.00
27877,9877,3694,,323.00
27878,9878,,49041,379.00
27879,9879,10574,,12.00
27880,9880,,9216,436.00
27881,9881,23249,,331.00
27882,9882,,40343,47.00
27883,9883,22882,,144.00
27884,9884,,6277,465.00
27885,9885,15092,,344.00
27886,9886,,29215,402.00
27887,9887,21168,,213.00
27888,9888,,20777,195.00
27889,9889,24481,,430.00
27890,9890,,30088,256.00
27891,9891,25120,,306.00
27892,9892,,44060,25.00
27893,9893,29697,,330.00
27894,9894,,14505,279.00
27895,9895,15240,,195.00
27896,9896,,48567,395.00
27897,9897,28738,,362.00
27898,9898,,54936,486.00
27899,9899,435,,283.00
27900,9900,,22664,212.00
27901,9901,20533,,308.00
27902,9902,,32055,35.00
27903,9903,28669,,244.00
27904,9904,,23664,228.00
27905,9905,35281,,252.00
27906,9906,,55469,301.00
27907,9907,35432,,469.00
27908,9908,,54359,108.00
27909,9909,20822,,449.00
27910,9910,,29436,119.00
27911,9911,28728,,433.00
27912,9912,,27207,357.00
27913,9913,183,,33.00
27914,9914,,54089,284.00
27915,9915,3627,,243.00
27916,9916,,30814,237.00
27917,9917,37114,,442.00
27918,9918,,40677,398.00
27919,9919,21726,,267.00
27920,9920,,17172,279.00
27921,9921,17837,,205.00
27922,9922,,47752,490.00
27923,9923,8493,,47.00
27924,9924,,3241,285.00
27925,9925,10954,,266.00
27926,9926,,13884,384.00
27927,9927,13563,,360.00
27928,9928,,41380,380.00
27929,9929,28446,,43.00
27930,9930,,8612,184.00
27931,9931,32462,,453.00
27932,9932,,40548,186.00
27933,9933,578,,375.00
27934,9934,,16086,37.00
27935,9935,21837,,482.00
27936,9936,,37580,251.00
27937,9937,10326,,165.00
27938,9938,,31274,454.00
27939,9939,8832,,106.00
27940,9940,,46975,259.00
27941,9941,609,,487.00
27942,9942,,49322,133.00
27943,9943,16752,,44.00
27944,9944,,47656,347.00
27945,9945,25116,,390.00
27946,9946,,15536,383.00
27947,9947,30091,,124.00
27948,9948,,47325,192.00
27949,9949,10921,,42.00
27950,9950,,56033,140.00
27951,9951,35548,,354.00
27952,9952,,5494,198.00
27953,9953,11538,,375.00
27954,9954,,38425,92.00
27955,9955,25156,,328.00
27956,9956,,321,238.00
27957,9957,30759,,241.00
27958,9958,,55262,351.00
27959,9959,29637,,88.00
27960,9960,,28662,33.00
27961,9961,36572,,184.00
27962,9962,,8543,178.00
27963,9963,32645,,38.00
27964,9964,,2884,256.00
27965,9965,38481,,237.00
27966,9966,,42258,19.00
27967,9967,23935,,27.00
27968,9968,,6210,298.00
27969,9969,19378,,107.00
27970,9970,,46713,234.00
27971,9971,34966,,135.00
27972,9972,,15585,42.00
27973,9973,26383,,421.00
27974,9974,,57094,227.00
27975,9975,10339,,18.00
27976,9976,,34543,62.00
27977,9977,18803,,123.00
27978,9978,,44440,466.00
27979,9979,14828,,330.00
27980,9980,,12559,298.00
27981,9981,20222,,419.00
27982,9982,,58081,39.00
27983,9983,36279,,174.00
27984,9984,,45151,272.00
27985,9985,16768,,418.00
27986,9986,,54404,86.00
27987,9987,16789,,215.00
27988,9988,,18742,40.00
27989,9989,384,,214.00
27990,9990,,55425,466.00
27991,9991,31764,,439.00
27992,9992,,21027,213.00
27993,9993,39218,,189.00
27994,9994,,32839,23.00
27995,9995,30594,,220.00
27996,9996,,51891,314.00
27997,9997,7078,,372.00
27998,9998,,49228,429.00
27999,9999,27455,,339.00
28000,10000,,4605,230.00
28001,10001,9253,,39.00
28002,10002,,11303,490.00
28003,10003,34272,,273.00
28004,10004,,28567,115.00
28005,10005,2086,,339.00
28006,10006,,3205,334.00
28007,10007,15752,,225.00
28008,10008,,7298,256.00
28009,10009,22806,,390.00
28010,10010,,5130,490.00
28011,10011,22857,,395.00
28012,10012,,23623,487.00
28013,10013,28885,,95.00
28014,10014,,33946,499.00
28015,10015,1414,,494.00
28016,10016,,37534,348.00
28017,10017,20555,,67.00
28018,10018,,48075,468.00
28019,10019,34581,,126.00
28020,10020,,41940,208.00
28021,10021,34029,,315.00
28022,10022,,8371,25.00
28023,10023,38041,,338.00
28024,10024,,44229,432.00
28025,10025,34566,,168.00
28026,10026,,42862,186.00
28027,10027,10900,,443.00
28028,10028,,27208,363.00
28029,10029,26816,,47.00
28030,10030,,46491,479.00
28031,10031,26286,,232.00
28032,10032,,4271,119.00
28033,10033,27698,,465.00
28034,10034,,52895,134.00
28035,10035,5374,,453.00
28036,10036,,45643,450.00
28037,10037,17036,,96.00
28038,10038,,24473,157.00
28039,10039,33218,,288.00
28040,10040,,27068,400.00
28041,10041,11993,,36.00
28042,10042,,24794,59.00
28043,10043,7066,,298.00
28044,10044,,51133,61.00
28045,10045,12283,,115.00
28046,10046,,53567,46.00
28047,10047,28468,,191.00
28048,10048,,22667,190.00
28049,10049,26933,,103.00
28050,10050,,43249,186.00
28051,10051,27524,,104.00
28052,10052,,24972,356.00
28053,10053,22856,,230.00
28054,10054,,44667,227.00
28055,10055,39644,,201.00
28056,10056,,35633,112.00
28057,10057,27255,,399.00
28058,10058,,13973,184.00
28059,10059,39131,,467.00
28060,10060,,13658,152.00
28061,10061,39516,,407.00
28062,10062,,25931,47.00
28063,10063,16054,,140.00
28064,10064,,42859,384.00
28065,10065,18190,,497.00
28066,10066,,27122,226.00
28067,10067,27291,,255.00
28068,10068,,1134,344.00
28069,10069,39625,,133.00
28070,10070,,53563,240.00
28071,10071,7986,,195.00
28072,10072,,54582,174.00
28073,10073,29988,,459.00
28074,10074,,21047,211.00
28075,10075,32985,,415.00
28076,10076,,10034,313.00
28077,10077,33567,,115.00
28078,10078,,17998,195.00
28079,10079,6256,,148.00
28080,10080,,6785,171.00
28081,10081,6657,,129.00
28082,10082,,37183,10.00
28083,10083,39726,,103.00
28084,10084,,36575,420.00
28085,10085,23378,,403.00
28086,10086,,58974,211.00
28087,10087,35961,,481.00
28088,10088,,51669,199.00
28089,10089,22476,,451.00
28090,10090,,46681,416.00
28091,10091,21067,,337.00
28092,10092,,11758,466.00
28093,10093,30793,,204.00
28094,10094,,51457,142.00
28095,10095,30053,,334.00
28096,10096,,21582,13.00
28097,10097,27678,,177.00
28098,10098,,49111,349.00
28099,10099,32916,,61.00
28100,10100,,26324,202.00
28101,10101,20160,,345.00
28102,10102,,1054,248.00
28103,10103,33658,,31.00
28104,10104,,7551,202.00
28105,10105,451,,234.00
28106,10106,,44139,217.00
28107,10107,16383,,362.00
28108,10108,,58209,110.00
28109,10109,19448,,340.00
28110,10110,,17110,77.00
28111,10111,23987,,69.00
28112,10112,,37946,133.00
28113,10113,35194,,281.00
28114,10114,,5218,306.00
28115,10115,10783,,477.00
28116,10116,,38175,95.00
28117,10117,18509,,380.00
28118,10118,,8425,34.00
28119,10119,33442,,79.00
28120,10120,,54514,371.00
28121,10121,35853,,111.00
28122,10122,,6570,358.00
28123,10123,9103,,167.00
28124,10124,,39784,265.00
28125,10125,38871,,416.00
28126,10126,,42017,278.00
28127,10127,18796,,172.00
28128,10128,,10525,190.00
28129,10129,18855,,40.00
28130,10130,,40010,136.00
28131,10131,29698,,395.00
28132,10132,,50997,118.00
28133,10133,11321,,487.00
28134,10134,,42386,33.00
28135,10135,22036,,246.00
28136,10136,,55075,140.00
28137,10137,12597,,200.00
28138,10138,,22905,20.00
28139,10139,29565,,53.00
28140,10140,,32070,39.00
28141,10141,38323,,278.00
28142,10142,,17820,398.00
28143,10143,32070,,138.00
28144,10144,,20354,128.00
28145,10145,31637,,201.00
28146,10146,,19279,183.00
28147,10147,16977,,329.00
28148,10148,,44794,41.00
28149,10149,82,,168.00
28150,10150,,52648,111.00
28151,10151,21780,,415.00
28152,10152,,7446,108.00
28153,10153,32583,,494.00
28154,10154,,40643,171.00
28155,10155,39519,,472.00
28156,10156,,31160,96.00
28157,10157,103,,205.00
28158,10158,,22109,430.00
28159,10159,32969,,221.00
28160,10160,,19142,364.00
28161,10161,3092,,29.00
28162,10162,,26754,439.00
28163,10163,16777,,460.00
28164,10164,,17375,134.00
28165,10165,29356,,44.00
28166,10166,,7332,325.00
28167,10167,1551,,456.00
28168,10168,,6813,74.00
28169,10169,15756,,85.00
28170,10170,,9863,101.00
28171,10171,9182,,207.00
28172,10172,,11579,476.00
28173,10173,9781,,255.00
28174,10174,,4015,350.00
28175,10175,38553,,53.00
28176,10176,,43564,283.00
28177,10177,20536,,231.00
28178,10178,,2179,75.00
28179,10179,39045,,87.00
28180,10180,,4561,421.00
28181,10181,37897,,270.00
28182,10182,,23100,58.00
28183,10183,28571,,207.00
28184,10184,,1820,402.00
28185,10185,2489,,332.00
28186,10186,,32015,260.00
28187,10187,38269,,314.00
28188,10188,,38164,274.00
28189,10189,11104,,447.00
28190,10190,,15154,39.00
28191,10191,14543,,195.00
28192,10192,,57598,57.00
28193,10193,7849,,49.00
28194,10194,,26234,63.00
28195,10195,34240,,248.00
28196,10196,,18104,372.00
28197,10197,8326,,12.00
28198,10198,,16002,334.00
28199,10199,17769,,344.00
28200,10200,,12970,311.00
28201,10201,16661,,189.00
28202,10202,,52694,402.00
28203,10203,1398,,357.00
28204,10204,,47256,76.00
28205,10205,28944,,254.00
28206,10206,,19469,278.00
28207,10207,36458,,135.00
